medallion,hack_license,vendor_id,pickup_datetime,dropoff_datetime,passenger_count,trip_time_in_secs,trip_distance
2010002456,2010002455,CMT,1/1/2010 0:12,1/1/2010 0:57,1,44.85,13.1
2010002457,2010002456,CMT,1/1/2010 0:12,1/1/2010 0:16,2,3.82,0.8
2010002458,2010002457,VTS,1/1/2010 0:12,1/1/2010 0:12,3,0,2.31
2010002459,2010002458,CMT,1/1/2010 0:12,1/1/2010 0:22,2,9.55,2.5
2010002460,2010002459,CMT,1/1/2010 0:12,1/1/2010 0:21,1,8.9,2.1
2010002461,2010002460,VTS,1/1/2010 0:12,1/1/2010 0:12,3,0,1.05
2010002462,2010002461,DDS,1/1/2010 0:12,1/1/2010 0:29,1,16.96,2.8
2010002463,2010002462,CMT,1/1/2010 0:12,1/1/2010 0:26,2,13.2,3.2
2010002464,2010002463,CMT,1/1/2010 0:12,1/1/2010 0:19,1,6.55,2.2
2010002465,2010002464,CMT,1/1/2010 0:12,1/1/2010 0:15,2,2.47,0.9
2010002466,2010002465,CMT,1/1/2010 0:12,1/1/2010 0:33,2,20.78,4.5
2010002467,2010002466,CMT,1/1/2010 0:12,1/1/2010 0:17,2,4.82,0.9
2010002468,2010002467,CMT,1/1/2010 0:12,1/1/2010 0:24,1,12.02,2.9
2010000349,2010000349,VTS,1/1/2010 0:12,1/1/2010 0:12,1,0,1.14
2010002469,2010002468,CMT,1/1/2010 0:12,1/1/2010 0:26,4,13.28,3
2010002470,2010002469,CMT,1/1/2010 0:12,1/1/2010 0:20,1,7.15,1.2
2010002471,2010002470,CMT,1/1/2010 0:12,1/1/2010 0:24,1,11.98,3.4
2010002472,2010002471,CMT,1/1/2010 0:12,1/1/2010 0:36,1,23.63,2.8
2010002473,2010002472,CMT,1/1/2010 0:12,1/1/2010 0:28,2,15.95,3.5
2010002474,2010002473,VTS,1/1/2010 0:12,1/1/2010 0:12,3,0,1.9
2010000712,2010000712,CMT,1/1/2010 0:12,1/1/2010 0:17,3,4.9,1.1
2010002475,2010002474,CMT,1/1/2010 0:12,1/1/2010 0:23,1,10.72,1.8
2010000043,2010000043,CMT,1/1/2010 0:12,1/1/2010 0:27,2,15,2.7
2010002476,2010002475,CMT,1/1/2010 0:12,1/1/2010 0:22,1,9.43,1.8
2010002477,2010002476,CMT,1/1/2010 0:12,1/1/2010 0:19,1,6.42,1.3
2010002478,2010002477,VTS,1/1/2010 0:12,1/1/2010 0:12,2,0,1.54
2010002479,2010002478,VTS,1/1/2010 0:12,1/1/2010 0:12,5,0,0.17
2010002480,2010002479,CMT,1/1/2010 0:12,1/1/2010 0:22,2,9.9,1.5
2010002481,2010002480,VTS,1/1/2010 0:13,1/1/2010 0:30,1,17,2.23
2010002482,2010002481,VTS,1/1/2010 0:13,1/1/2010 0:40,5,27,2.49
2010002483,2010002482,VTS,1/1/2010 0:13,1/1/2010 0:34,5,21,3.16
2010002484,2010002483,VTS,1/1/2010 0:13,1/1/2010 0:24,3,11,2.05
2010002485,2010002484,VTS,1/1/2010 0:13,1/1/2010 0:27,1,14,3.32
2010002486,2010002485,VTS,1/1/2010 0:13,1/1/2010 0:28,1,15,1.86
2010002487,2010002486,VTS,1/1/2010 0:13,1/1/2010 0:29,1,16,5.08
2010000271,2010000271,VTS,1/1/2010 0:13,1/1/2010 0:29,5,16,2.66
2010002488,2010002487,VTS,1/1/2010 0:13,1/1/2010 0:29,1,16,1.94
2010002489,2010002488,VTS,1/1/2010 0:13,1/1/2010 0:45,2,32,6.85
2010002490,2010002489,VTS,1/1/2010 0:13,1/1/2010 0:38,1,25,12.45
2010002491,2010002490,VTS,1/1/2010 0:13,1/1/2010 0:33,1,20,6.41
2010002492,2010002491,VTS,1/1/2010 0:13,1/1/2010 0:29,1,16,3.51
2010002493,2010002492,VTS,1/1/2010 0:13,1/1/2010 0:31,1,18,2.42
2010002494,2010002493,VTS,1/1/2010 0:13,1/1/2010 0:26,1,13,2.09
2010002495,2010002494,VTS,1/1/2010 0:13,1/1/2010 0:29,1,16,1.15
2010002496,2010002495,VTS,1/1/2010 0:13,1/1/2010 0:33,5,20,5.89
2010002497,2010002496,VTS,1/1/2010 0:13,1/1/2010 0:38,1,25,2.89
2010002498,2010002497,VTS,1/1/2010 0:13,1/1/2010 0:18,5,5,0.74
2010002499,2010002498,VTS,1/1/2010 0:13,1/1/2010 0:35,4,22,4.95
2010002500,2010002499,VTS,1/1/2010 0:13,1/1/2010 0:28,1,15,3.99
2010002501,2010002500,VTS,1/1/2010 0:13,1/1/2010 0:27,1,14,2.99
2010002502,2010002501,VTS,1/1/2010 0:13,1/1/2010 0:33,5,20,8.5
2010002051,2010002051,VTS,1/1/2010 0:13,1/1/2010 0:28,3,15,2.72
2010002179,2010002178,VTS,1/1/2010 0:13,1/1/2010 0:36,5,23,4.31
2010002503,2010002502,VTS,1/1/2010 0:13,1/1/2010 0:24,4,11,1.75
2010002504,2010002503,VTS,1/1/2010 0:13,1/1/2010 0:33,1,20,4.39
2010002505,2010002504,VTS,1/1/2010 0:13,1/1/2010 0:29,2,16,4.14
2010002506,2010002505,VTS,1/1/2010 0:13,1/1/2010 0:26,1,13,3.9
2010002507,2010002506,VTS,1/1/2010 0:13,1/1/2010 0:40,5,27,12.62
2010002508,2010002507,VTS,1/1/2010 0:13,1/1/2010 0:29,1,16,4.69
2010002509,2010002508,VTS,1/1/2010 0:13,1/1/2010 0:29,1,16,7.65
2010002510,2010002509,VTS,1/1/2010 0:13,1/1/2010 0:28,1,15,3.48
2010002171,2010002170,VTS,1/1/2010 0:13,1/1/2010 0:26,1,13,2.67
2010002511,2010002510,VTS,1/1/2010 0:13,1/1/2010 0:32,2,19,3.26
2010002512,2010002511,VTS,1/1/2010 0:13,1/1/2010 0:29,3,16,2.15
2010002513,2010002512,VTS,1/1/2010 0:13,1/1/2010 0:25,5,12,5.1
2010002514,2010002513,VTS,1/1/2010 0:13,1/1/2010 0:41,5,28,7.72
2010002515,2010002514,VTS,1/1/2010 0:13,1/1/2010 0:28,3,15,3.78
2010002516,2010002515,VTS,1/1/2010 0:13,1/1/2010 0:33,5,20,11.33
2010001263,2010001263,VTS,1/1/2010 0:13,1/1/2010 0:32,2,19,7.38
2010002517,2010002516,VTS,1/1/2010 0:13,1/1/2010 0:25,1,12,2.27
2010002518,2010002517,VTS,1/1/2010 0:13,1/1/2010 0:36,3,23,6.26
2010002519,2010002518,VTS,1/1/2010 0:13,1/1/2010 0:29,5,16,1.94
2010002520,2010002519,VTS,1/1/2010 0:13,1/1/2010 0:31,2,18,4.35
2010002521,2010002520,VTS,1/1/2010 0:13,1/1/2010 0:25,1,12,2.12
2010002522,2010002521,VTS,1/1/2010 0:13,1/1/2010 0:35,1,22,4.61
2010002523,2010002522,VTS,1/1/2010 0:13,1/1/2010 0:31,2,18,2.81
2010002524,2010002523,VTS,1/1/2010 0:13,1/1/2010 0:30,2,17,3.76
2010002525,2010002524,VTS,1/1/2010 0:13,1/1/2010 0:40,1,27,4.53
2010002526,2010002525,VTS,1/1/2010 0:13,1/1/2010 0:31,2,18,2.8
2010002527,2010002526,VTS,1/1/2010 0:13,1/1/2010 0:35,2,22,1.24
2010002528,2010002527,VTS,1/1/2010 0:13,1/1/2010 0:27,1,14,4.53
2010002529,2010002528,VTS,1/1/2010 0:13,1/1/2010 0:32,5,19,8.61
2010002449,2010002448,VTS,1/1/2010 0:13,1/1/2010 0:25,3,12,2.05
2010002530,2010002529,DDS,1/1/2010 0:13,1/1/2010 0:25,1,12.58,7.2
2010002531,2010002530,VTS,1/1/2010 0:13,1/1/2010 0:30,3,17,3.34
2010002532,2010002531,VTS,1/1/2010 0:13,1/1/2010 0:27,1,14,1.87
2010002533,2010002532,VTS,1/1/2010 0:13,1/1/2010 0:29,1,16,2.14
2010002534,2010002533,VTS,1/1/2010 0:13,1/1/2010 0:17,2,4,1.21
2010002535,2010002534,VTS,1/1/2010 0:13,1/1/2010 0:38,1,25,14.16
2010002536,2010002535,VTS,1/1/2010 0:13,1/1/2010 0:38,1,25,5.16
2010002537,2010002536,VTS,1/1/2010 0:13,1/1/2010 0:39,1,26,5.15
2010002538,2010002537,VTS,1/1/2010 0:13,1/1/2010 0:31,5,18,3.35
2010002539,2010002538,VTS,1/1/2010 0:13,1/1/2010 0:28,2,15,0.8
2010002540,2010002539,VTS,1/1/2010 0:13,1/1/2010 0:32,1,19,3.15
2010002541,2010002540,VTS,1/1/2010 0:13,1/1/2010 0:26,1,13,2.33
2010002542,2010002541,VTS,1/1/2010 0:13,1/1/2010 0:26,2,13,4.17
2010002543,2010002542,VTS,1/1/2010 0:13,1/1/2010 0:59,5,46,4.27
2010002544,2010002543,VTS,1/1/2010 0:13,1/1/2010 0:29,5,16,4.46
2010002545,2010002544,VTS,1/1/2010 0:13,1/1/2010 0:28,5,15,1.84
2010002546,2010002545,VTS,1/1/2010 0:13,1/1/2010 0:27,2,14,4
2010002547,2010002546,VTS,1/1/2010 0:13,1/1/2010 0:40,3,27,5.91
2010002548,2010002547,VTS,1/1/2010 0:13,1/1/2010 0:34,1,21,7.43
2010002549,2010002548,VTS,1/1/2010 0:13,1/1/2010 0:34,2,21,4.62
2010002550,2010002549,VTS,1/1/2010 0:13,1/1/2010 0:27,2,14,2.07
2010002551,2010002550,VTS,1/1/2010 0:13,1/1/2010 0:17,1,4,0.69
2010002418,2010002417,VTS,1/1/2010 0:13,1/1/2010 0:24,1,11,2
2010002552,2010002551,VTS,1/1/2010 0:13,1/1/2010 0:29,5,16,3.29
2010002553,2010002552,VTS,1/1/2010 0:13,1/1/2010 0:28,1,15,0.78
2010002554,2010002553,VTS,1/1/2010 0:13,1/1/2010 0:25,3,12,3.07
2010002555,2010002554,VTS,1/1/2010 0:13,1/1/2010 0:52,2,39,11.24
2010002556,2010002555,VTS,1/1/2010 0:13,1/1/2010 0:51,1,38,4.67
2010002557,2010002556,VTS,1/1/2010 0:13,1/1/2010 0:25,5,12,1.7
2010002558,2010002557,VTS,1/1/2010 0:13,1/1/2010 0:31,3,18,5
2010002559,2010002558,VTS,1/1/2010 0:13,1/1/2010 0:38,2,25,6.63
2010002560,2010002559,VTS,1/1/2010 0:13,1/1/2010 0:20,1,7,1.39
2010002561,2010002560,VTS,1/1/2010 0:13,1/1/2010 0:13,5,0,0.6
2010002562,2010002561,VTS,1/1/2010 0:13,1/1/2010 0:49,5,36,3.94
2010002030,2010002030,VTS,1/1/2010 0:13,1/1/2010 0:27,1,14,0.84
2010002563,2010002562,VTS,1/1/2010 0:13,1/1/2010 0:27,2,14,1.44
2010002564,2010002563,VTS,1/1/2010 0:13,1/1/2010 0:43,3,30,10.3
2010002565,2010002564,VTS,1/1/2010 0:13,1/1/2010 0:38,2,25,5.01
2010002566,2010002565,VTS,1/1/2010 0:13,1/1/2010 0:27,1,14,2.52
2010002567,2010002566,VTS,1/1/2010 0:13,1/1/2010 0:25,5,12,3.55
2010002568,2010002567,VTS,1/1/2010 0:13,1/1/2010 0:25,1,12,2.14
2010002569,2010002568,VTS,1/1/2010 0:13,1/1/2010 0:27,1,14,4.35
2010002570,2010002569,VTS,1/1/2010 0:13,1/1/2010 0:27,1,14,2.6
2010002571,2010002570,VTS,1/1/2010 0:13,1/1/2010 0:25,2,12,1.75
2010002572,2010002571,VTS,1/1/2010 0:13,1/1/2010 0:29,1,16,0.87
2010002573,2010002572,VTS,1/1/2010 0:13,1/1/2010 0:36,2,23,4.12
2010002574,2010002573,VTS,1/1/2010 0:13,1/1/2010 0:29,2,16,2.67
2010002575,2010002574,VTS,1/1/2010 0:13,1/1/2010 0:35,1,22,0.58
2010002576,2010002575,VTS,1/1/2010 0:13,1/1/2010 0:32,1,19,4.03
2010002577,2010002576,VTS,1/1/2010 0:13,1/1/2010 0:44,5,31,2.56
2010002098,2010002098,VTS,1/1/2010 0:13,1/1/2010 0:28,1,15,6.51
2010002578,2010002577,VTS,1/1/2010 0:13,1/1/2010 0:39,5,26,4.17
2010002579,2010002578,VTS,1/1/2010 0:13,1/1/2010 0:26,1,13,3.26
2010002580,2010002579,VTS,1/1/2010 0:13,1/1/2010 0:26,2,13,4.17
2010002581,2010002580,VTS,1/1/2010 0:13,1/1/2010 0:30,2,17,5.83
2010002582,2010002581,VTS,1/1/2010 0:13,1/1/2010 0:13,1,0,0.44
2010002583,2010002582,CMT,1/1/2010 0:13,1/1/2010 0:32,4,19.33,3.5
2010002584,2010002583,CMT,1/1/2010 0:13,1/1/2010 0:14,1,1.75,0.4
2010002585,2010002584,CMT,1/1/2010 0:13,1/1/2010 0:15,2,2.85,0.5
2010002586,2010002585,CMT,1/1/2010 0:13,1/1/2010 0:19,1,6.07,1.6
2010002587,2010002586,VTS,1/1/2010 0:13,1/1/2010 0:13,2,0,2.11
2010002588,2010002587,VTS,1/1/2010 0:13,1/1/2010 0:13,1,0,0.89
2010002589,2010002588,CMT,1/1/2010 0:13,1/1/2010 0:16,1,3.08,0.4
2010000165,2010000165,CMT,1/1/2010 0:13,1/1/2010 0:28,2,15.6,2.7
2010002590,2010002589,DDS,1/1/2010 0:13,1/1/2010 0:26,1,13.08,3.3
2010002591,2010002590,CMT,1/1/2010 0:13,1/1/2010 0:25,1,12.57,3
2010002592,2010002591,CMT,1/1/2010 0:13,1/1/2010 0:20,4,7.8,1.7
2010002593,2010002592,CMT,1/1/2010 0:13,1/1/2010 0:14,1,1.88,0.9
2010002594,2010002593,DDS,1/1/2010 0:13,1/1/2010 0:18,2,5.31,0.9
2010002595,2010002594,VTS,1/1/2010 0:13,1/1/2010 0:13,2,0,0.79
2010002596,2010002595,DDS,1/1/2010 0:13,1/1/2010 0:22,2,9.68,2.7
2010002597,2010002596,DDS,1/1/2010 0:13,1/1/2010 0:33,2,19.96,5.2
2010002598,2010002597,CMT,1/1/2010 0:13,1/1/2010 0:24,1,11.47,4.4
2010002599,2010002598,CMT,1/1/2010 0:13,1/1/2010 0:29,2,16.5,3
2010002600,2010002599,VTS,1/1/2010 0:13,1/1/2010 0:13,5,0,1.01
2010002601,2010002600,CMT,1/1/2010 0:13,1/1/2010 0:18,1,5.4,1.1
2010002602,2010002601,CMT,1/1/2010 0:13,1/1/2010 0:34,1,21.63,5.1
2010002603,2010002602,VTS,1/1/2010 0:13,1/1/2010 0:13,1,0,1.43
2010002604,2010002603,CMT,1/1/2010 0:13,1/1/2010 0:24,3,11,3.9
2010002605,2010002604,CMT,1/1/2010 0:13,1/1/2010 0:18,1,5.65,1.6
2010002606,2010002605,CMT,1/1/2010 0:13,1/1/2010 0:21,1,8.48,1.7
2010002607,2010002606,CMT,1/1/2010 0:13,1/1/2010 0:17,1,4.58,1.1
2010002608,2010002607,VTS,1/1/2010 0:13,1/1/2010 0:13,5,0,1.23
2010002609,2010002608,VTS,1/1/2010 0:13,1/1/2010 0:13,1,0,3.4
2010002610,2010002609,VTS,1/1/2010 0:13,1/1/2010 0:13,5,0,0.83
2010002611,2010002610,CMT,1/1/2010 0:13,1/1/2010 0:18,1,5.3,0.9
2010002612,2010002611,VTS,1/1/2010 0:13,1/1/2010 0:13,3,0,1.11
2010001260,2010001260,CMT,1/1/2010 0:13,1/1/2010 0:18,2,5.1,0.6
2010000541,2010000541,CMT,1/1/2010 0:13,1/1/2010 0:14,1,1.13,0.3
2010002613,2010002612,VTS,1/1/2010 0:13,1/1/2010 0:13,1,0,0.37
2010002614,2010002613,VTS,1/1/2010 0:13,1/1/2010 0:13,1,0,1.62
2010002615,2010002614,CMT,1/1/2010 0:13,1/1/2010 0:26,3,13.67,1.9
2010002616,2010002615,CMT,1/1/2010 0:13,1/1/2010 0:20,1,7.75,1.1
2010002617,2010002616,CMT,1/1/2010 0:13,1/1/2010 0:29,1,16.83,3.1
2010002618,2010002617,DDS,1/1/2010 0:13,1/1/2010 0:25,3,12.03,1.6
2010002619,2010002618,CMT,1/1/2010 0:13,1/1/2010 0:34,2,21.08,2.8
2010002620,2010002619,CMT,1/1/2010 0:13,1/1/2010 0:25,4,12.48,1.6
2010002621,2010002620,DDS,1/1/2010 0:13,1/1/2010 0:27,1,13.91,6.1
2010002622,2010002621,CMT,1/1/2010 0:13,1/1/2010 0:33,1,20.62,3
2010002623,2010002622,VTS,1/1/2010 0:13,1/1/2010 0:13,5,0,1.59
2010002624,2010002623,CMT,1/1/2010 0:13,1/1/2010 0:19,2,6.22,1.1
2010002625,2010002624,CMT,1/1/2010 0:13,1/1/2010 0:27,2,14.35,2.4
2010002626,2010002625,VTS,1/1/2010 0:13,1/1/2010 0:13,2,0,1.76
2010002627,2010002626,CMT,1/1/2010 0:13,1/1/2010 0:18,1,5.22,1.5
2010000654,2010000654,VTS,1/1/2010 0:13,1/1/2010 0:13,1,0,1.59
2010000024,2010000024,CMT,1/1/2010 0:13,1/1/2010 0:36,4,23.5,4.6
2010000997,2010000997,CMT,1/1/2010 0:13,1/1/2010 0:24,1,11.35,2.9
2010002628,2010002627,VTS,1/1/2010 0:13,1/1/2010 0:13,3,0,0.58
2010002629,2010002628,CMT,1/1/2010 0:13,1/1/2010 0:18,4,4.98,1
2010002630,2010002629,CMT,1/1/2010 0:13,1/1/2010 0:28,1,14.82,4.3
2010002631,2010002630,CMT,1/1/2010 0:13,1/1/2010 0:18,2,5.7,1.2
2010002493,2010002492,VTS,1/1/2010 0:13,1/1/2010 0:13,1,0,1.53
2010002632,2010002631,CMT,1/1/2010 0:13,1/1/2010 0:38,2,24.92,6.7
2010002633,2010002632,CMT,1/1/2010 0:13,1/1/2010 0:35,2,22.6,5.6
2010002634,2010002633,VTS,1/1/2010 0:13,1/1/2010 0:13,1,0,1.29
2010002635,2010002634,DDS,1/1/2010 0:13,1/1/2010 0:28,4,15.68,2.8
2010002636,2010002635,CMT,1/1/2010 0:13,1/1/2010 0:17,1,3.78,0.8
2010002637,2010002636,CMT,1/1/2010 0:13,1/1/2010 0:26,2,13.28,1.3
2010002638,2010002637,VTS,1/1/2010 0:13,1/1/2010 0:13,2,0,0.99
2010002639,2010002638,CMT,1/1/2010 0:13,1/1/2010 0:17,3,3.78,0.8
2010002640,2010002639,CMT,1/1/2010 0:13,1/1/2010 0:24,1,10.85,1.5
2010002641,2010002640,CMT,1/1/2010 0:13,1/1/2010 0:21,2,8.02,2
2010001202,2010001202,CMT,1/1/2010 0:13,1/1/2010 0:23,1,9.87,2.1
2010002642,2010002641,DDS,1/1/2010 0:13,1/1/2010 0:26,2,13.71,2.4
2010002643,2010002642,VTS,1/1/2010 0:13,1/1/2010 0:13,2,0,0.95
2010002644,2010002643,VTS,1/1/2010 0:13,1/1/2010 0:13,3,0,1.86
2010002645,2010002644,CMT,1/1/2010 0:13,1/1/2010 0:20,1,6.73,1.1
2010002646,2010002645,VTS,1/1/2010 0:13,1/1/2010 0:13,2,0,0.85
2010000992,2010000992,CMT,1/1/2010 0:13,1/1/2010 0:19,4,6.45,1.2
2010002647,2010002646,CMT,1/1/2010 0:13,1/1/2010 0:27,4,13.98,2.1
2010000306,2010000306,CMT,1/1/2010 0:13,1/1/2010 0:25,1,12.55,3.2
2010002648,2010002647,DDS,1/1/2010 0:13,1/1/2010 0:36,1,23.48,5.9
2010002649,2010002648,DDS,1/1/2010 0:13,1/1/2010 0:32,2,18.81,7.3
2010002650,2010002649,CMT,1/1/2010 0:13,1/1/2010 0:40,4,26.9,3.6
2010002651,2010002650,VTS,1/1/2010 0:13,1/1/2010 0:13,2,0,0.63
2010002652,2010002651,CMT,1/1/2010 0:13,1/1/2010 0:28,1,15.08,4.2
2010002653,2010002652,CMT,1/1/2010 0:13,1/1/2010 0:30,2,16.92,3.1
2010002654,2010002653,DDS,1/1/2010 0:13,1/1/2010 0:56,2,43.35,10.1
2010002655,2010002654,VTS,1/1/2010 0:13,1/1/2010 0:13,2,0,1.28
2010002656,2010002655,CMT,1/1/2010 0:13,1/1/2010 0:23,3,10.17,1.2
2010002657,2010002656,CMT,1/1/2010 0:13,1/1/2010 0:17,2,4,0.8
2010002658,2010002657,VTS,1/1/2010 0:13,1/1/2010 0:13,1,0,1.48
2010002659,2010002658,VTS,1/1/2010 0:13,1/1/2010 0:13,5,0,3
2010002660,2010002659,VTS,1/1/2010 0:13,1/1/2010 0:13,1,0,5.9
2010002661,2010002660,VTS,1/1/2010 0:13,1/1/2010 0:13,1,0,0.76
2010002662,2010002661,CMT,1/1/2010 0:13,1/1/2010 0:25,1,12.28,2.9
2010002663,2010002662,CMT,1/1/2010 0:13,1/1/2010 0:31,1,18.22,2
2010002664,2010002663,CMT,1/1/2010 0:13,1/1/2010 0:21,1,8.13,1.1
2010002665,2010002664,VTS,1/1/2010 0:13,1/1/2010 0:13,1,0,0.94
2010002666,2010002665,CMT,1/1/2010 0:13,1/1/2010 0:22,1,9.52,2
2010002667,2010002666,CMT,1/1/2010 0:13,1/1/2010 0:33,1,20.48,10.8
2010002668,2010002667,CMT,1/1/2010 0:13,1/1/2010 0:17,1,3.87,1.1
2010002669,2010002668,CMT,1/1/2010 0:13,1/1/2010 0:39,1,26.37,12.6
2010002670,2010002669,CMT,1/1/2010 0:13,1/1/2010 0:19,2,6.3,1.8
2010002671,2010002670,CMT,1/1/2010 0:13,1/1/2010 0:19,1,6.23,2
2010002672,2010002671,VTS,1/1/2010 0:13,1/1/2010 0:13,1,0,2.45
2010002673,2010002672,CMT,1/1/2010 0:13,1/1/2010 0:30,3,16.95,1.7
2010002674,2010002673,CMT,1/1/2010 0:13,1/1/2010 0:31,1,18.4,4.1
2010002675,2010002674,VTS,1/1/2010 0:13,1/1/2010 0:13,5,0,1.69
2010002676,2010002675,CMT,1/1/2010 0:13,1/1/2010 0:23,3,10.37,1.6
2010002677,2010002676,CMT,1/1/2010 0:13,1/1/2010 0:40,2,27.38,4.1
2010002678,2010002677,VTS,1/1/2010 0:13,1/1/2010 0:13,2,0,0.79
2010001683,2010001683,CMT,1/1/2010 0:13,1/1/2010 0:33,1,20.03,3.8
2010002679,2010002678,CMT,1/1/2010 0:13,1/1/2010 0:36,2,22.82,4.4
2010002680,2010002679,CMT,1/1/2010 0:13,1/1/2010 0:26,1,13.57,2.7
2010002681,2010002680,VTS,1/1/2010 0:13,1/1/2010 0:13,1,0,0.61
2010001380,2010001380,CMT,1/1/2010 0:13,1/1/2010 0:16,2,3.48,1.2
2010002682,2010002681,CMT,1/1/2010 0:13,1/1/2010 0:22,4,9,2.2
2010002683,2010002682,CMT,1/1/2010 0:13,1/1/2010 0:19,1,6.47,1.5
2010002684,2010002683,CMT,1/1/2010 0:13,1/1/2010 0:26,1,13.13,2.5
2010002685,2010002684,CMT,1/1/2010 0:13,1/1/2010 0:14,1,1.4,0.1
2010002686,2010002685,CMT,1/1/2010 0:13,1/1/2010 0:22,4,8.88,1.4
2010002687,2010002686,CMT,1/1/2010 0:13,1/1/2010 0:22,2,8.97,1.9
2010002688,2010002687,CMT,1/1/2010 0:13,1/1/2010 0:16,1,3.22,0.8
2010002689,2010002688,VTS,1/1/2010 0:13,1/1/2010 0:13,2,0,1.34
2010001506,2010001506,CMT,1/1/2010 0:13,1/1/2010 0:17,1,4.43,1.9
2010002690,2010002689,CMT,1/1/2010 0:13,1/1/2010 0:23,1,10.1,0.8
2010002691,2010002690,CMT,1/1/2010 0:13,1/1/2010 0:26,1,13.43,1.2
2010002692,2010002691,CMT,1/1/2010 0:13,1/1/2010 0:23,4,9.72,1.9
2010002693,2010002692,CMT,1/1/2010 0:13,1/1/2010 0:16,1,3.33,0.7
2010002694,2010002693,VTS,1/1/2010 0:13,1/1/2010 0:13,1,0,1.38
2010002695,2010002694,VTS,1/1/2010 0:13,1/1/2010 0:13,3,0,1.27
2010002696,2010002695,CMT,1/1/2010 0:13,1/1/2010 0:18,1,4.97,1.1
2010002697,2010002696,VTS,1/1/2010 0:13,1/1/2010 0:13,2,0,0.38
2010002698,2010002697,CMT,1/1/2010 0:13,1/1/2010 0:15,1,2.5,0.4
2010001214,2010001214,VTS,1/1/2010 0:13,1/1/2010 0:13,2,0,1.12
2010002699,2010002698,VTS,1/1/2010 0:13,1/1/2010 0:13,1,0,0.22
2010002700,2010002699,CMT,1/1/2010 0:13,1/1/2010 0:28,1,14.7,3.4
2010000069,2010000069,CMT,1/1/2010 0:13,1/1/2010 0:23,1,10.5,2.3
2010002701,2010002700,CMT,1/1/2010 0:13,1/1/2010 0:28,4,15.03,3.3
2010001652,2010001652,CMT,1/1/2010 0:13,1/1/2010 0:18,2,4.95,1.1
2010002702,2010002701,CMT,1/1/2010 0:13,1/1/2010 0:16,1,2.93,1
2010002703,2010002702,CMT,1/1/2010 0:13,1/1/2010 0:20,4,6.95,1.5
2010002704,2010002703,CMT,1/1/2010 0:13,1/1/2010 0:24,1,10.82,1.2
2010002705,2010002704,CMT,1/1/2010 0:13,1/1/2010 0:23,1,10,1.7
2010002706,2010002705,CMT,1/1/2010 0:13,1/1/2010 0:19,1,6.48,1.5
2010000160,2010000160,DDS,1/1/2010 0:13,1/1/2010 0:22,1,9.43,1.3
2010002707,2010002706,DDS,1/1/2010 0:13,1/1/2010 0:28,1,14.83,3.1
2010002708,2010002707,VTS,1/1/2010 0:13,1/1/2010 0:13,1,0,1.4
2010000661,2010000661,CMT,1/1/2010 0:13,1/1/2010 0:30,2,16.67,9.4
2010002709,2010002708,CMT,1/1/2010 0:13,1/1/2010 0:24,2,11.12,2.7
2010002710,2010002709,CMT,1/1/2010 0:13,1/1/2010 0:24,1,10.52,2.6
2010002711,2010002710,CMT,1/1/2010 0:13,1/1/2010 0:17,1,4.1,0.3
2010002712,2010002711,CMT,1/1/2010 0:13,1/1/2010 0:29,2,16.05,0.8
2010002497,2010002496,VTS,1/1/2010 0:13,1/1/2010 0:13,1,0,0.3
2010002713,2010002712,CMT,1/1/2010 0:13,1/1/2010 0:16,1,2.9,0.5
2010002714,2010002713,VTS,1/1/2010 0:13,1/1/2010 0:13,2,0,0.46
2010002715,2010002714,DDS,1/1/2010 0:13,1/1/2010 0:28,2,14.68,1.5
2010002716,2010002715,CMT,1/1/2010 0:13,1/1/2010 0:18,1,4.58,0.8
2010002717,2010002716,CMT,1/1/2010 0:13,1/1/2010 0:30,1,16.57,2.9
2010002718,2010002717,CMT,1/1/2010 0:13,1/1/2010 0:19,2,6.08,2
2010002719,2010002718,CMT,1/1/2010 0:13,1/1/2010 0:20,2,6.92,1.6
2010002720,2010002719,CMT,1/1/2010 0:13,1/1/2010 0:24,2,11.05,1.3
2010001312,2010001312,CMT,1/1/2010 0:13,1/1/2010 0:23,1,9.92,2.3
2010002721,2010002720,VTS,1/1/2010 0:13,1/1/2010 0:13,4,0,1.52
2010000645,2010000645,CMT,1/1/2010 0:13,1/1/2010 0:14,3,1.18,0.5
2010002722,2010002721,CMT,1/1/2010 0:13,1/1/2010 0:29,3,15.8,4.7
2010001846,2010001846,CMT,1/1/2010 0:13,1/1/2010 0:25,1,11.88,2.5
2010002723,2010002722,VTS,1/1/2010 0:13,1/1/2010 0:13,5,0,2.92
2010001044,2010001044,CMT,1/1/2010 0:13,1/1/2010 0:25,2,12.1,2.6
2010002724,2010002723,CMT,1/1/2010 0:13,1/1/2010 0:34,1,21.37,6.5
2010002725,2010002724,DDS,1/1/2010 0:13,1/1/2010 0:28,2,14.58,2.4
2010002726,2010002725,VTS,1/1/2010 0:13,1/1/2010 0:13,1,0,0.42
2010002727,2010002726,CMT,1/1/2010 0:13,1/1/2010 0:32,3,18.4,7.4
2010002728,2010002727,VTS,1/1/2010 0:13,1/1/2010 0:13,2,0,7.98
2010002729,2010002728,VTS,1/1/2010 0:13,1/1/2010 0:13,2,0,1.09
2010002730,2010002729,DDS,1/1/2010 0:13,1/1/2010 0:42,2,28.8,7.4
2010002731,2010002730,VTS,1/1/2010 0:13,1/1/2010 0:13,1,0,1.07
